name,alias,id,review_count,rating,url,location,coordinates
O Lavrador,o-lavrador-jamaica-2,d61Ejg_qQGTATqh67c912g,242,4.0,https://www.yelp.com/biz/o-lavrador-jamaica-2?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Jamaica', 'postal_code': '11435'}","{'latitude': 40.694454, 'longitude': -73.809419}"
Vibes,vibes-jamaica-2,i1fs2DRTIoKy1sNr3Gx-5g,212,3.5,https://www.yelp.com/biz/vibes-jamaica-2?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Jamaica', 'postal_code': '11435'}","{'latitude': 40.6920219729081, 'longitude': -73.8093984872103}"
Singh's Roti Shop & Bar,singhs-roti-shop-and-bar-south-richmond-hill,5g7Kz9ffnv7t47oaomIlqA,236,3.5,https://www.yelp.com/biz/singhs-roti-shop-and-bar-south-richmond-hill?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'South Richmond Hill', 'postal_code': '11419'}","{'latitude': 40.6901083, 'longitude': -73.8144673}"
Majnoon Cafe,majnoon-cafe-ozone-park,DhDjZXjypbqLYmr7gvu_BQ,28,4.5,https://www.yelp.com/biz/majnoon-cafe-ozone-park?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Ozone Park', 'postal_code': '11419'}","{'latitude': 40.68893, 'longitude': -73.81653}"
144 Restaurant and Lounge,144-restaurant-and-lounge-jamaica,5q-Q-jDanar1qPbm_KBVqQ,77,3.5,https://www.yelp.com/biz/144-restaurant-and-lounge-jamaica?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Jamaica', 'postal_code': '11436'}","{'latitude': 40.6674920049489, 'longitude': -73.7958197060822}"
Platinum Hookah Lounge And Cafe,platinum-hookah-lounge-and-cafe-queens,i6TivtL2xJt0NPNVolG6eQ,5,4.0,https://www.yelp.com/biz/platinum-hookah-lounge-and-cafe-queens?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Queens', 'postal_code': '11436'}","{'latitude': 40.67399, 'longitude': -73.80019}"
Flamingo Restaurant & Mantra Lounge,flamingo-restaurant-and-mantra-lounge-south-ozone-park-3,rKsCMH949UhfnqLpAIM6JA,56,2.5,https://www.yelp.com/biz/flamingo-restaurant-and-mantra-lounge-south-ozone-park-3?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'South Ozone Park', 'postal_code': '11420'}","{'latitude': 40.67573, 'longitude': -73.81664}"
The Food Hut & Bar,the-food-hut-and-bar-south-ozone-park,fUzmfJoh8uklk1cxpsaJxQ,3,4.5,https://www.yelp.com/biz/the-food-hut-and-bar-south-ozone-park?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'South Ozone Park', 'postal_code': '11420'}","{'latitude': 40.674176, 'longitude': -73.802404}"
Elevate Sky Lounge,elevate-sky-lounge-queens-2,2xAoZEaIwqNe_bECq-1DNA,18,3.5,https://www.yelp.com/biz/elevate-sky-lounge-queens-2?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Queens', 'postal_code': '11419'}","{'latitude': 40.6876080600462, 'longitude': -73.8209485671971}"
Shisha Cafe & Hookah Lounge,shisha-cafe-and-hookah-lounge-new-york,ZirjSKKF381tV7VJpAGfeA,22,3.0,https://www.yelp.com/biz/shisha-cafe-and-hookah-lounge-new-york?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'New York', 'postal_code': '11419'}","{'latitude': 40.690577, 'longitude': -73.814522}"
Epic Lounge,epic-lounge-s-ozone-park,Vmpm5ZSiVIq6fGeC7q6V8Q,6,4.0,https://www.yelp.com/biz/epic-lounge-s-ozone-park?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'S Ozone Park', 'postal_code': '11420'}","{'latitude': 40.6757738, 'longitude': -73.8157499}"
Tropical Jade 2,tropical-jade-2-queens-2,rU5xSttgVrW33MIOvM9Xuw,27,2.0,https://www.yelp.com/biz/tropical-jade-2-queens-2?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Queens', 'postal_code': '11419'}","{'latitude': 40.6870923, 'longitude': -73.8219625}"
Blend Lounge NY,blend-lounge-ny-richmond-hill,Vb-i45uFQIQNo7bVln8IDw,7,3.5,https://www.yelp.com/biz/blend-lounge-ny-richmond-hill?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Richmond Hill', 'postal_code': '11419'}","{'latitude': 40.695684, 'longitude': -73.8207051}"
Underground,underground-richmond-hill,6aebr2J_NjAfaOqSmfwx-A,12,2.5,https://www.yelp.com/biz/underground-richmond-hill?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Richmond Hill', 'postal_code': '11419'}","{'latitude': 40.68722, 'longitude': -73.82041}"
TicTavern Barlounge,tictavern-barlounge-south-ozone-park,eYCgf5RfmsiTBRY3JHMD-g,3,3.0,https://www.yelp.com/biz/tictavern-barlounge-south-ozone-park?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'South Ozone Park', 'postal_code': '11420'}","{'latitude': 40.675584, 'longitude': -73.812199}"
Halo Kitchen & Lounge,halo-kitchen-and-lounge-queens,1IwCoN9jVu4O-jaeEKH83w,10,2.0,https://www.yelp.com/biz/halo-kitchen-and-lounge-queens?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Queens', 'postal_code': '11419'}","{'latitude': 40.688606, 'longitude': -73.81741}"
Mingle 1,mingle-1-south-richmond-hill-2,clgzANJG6q1aIMzOMqdq9w,8,1.5,https://www.yelp.com/biz/mingle-1-south-richmond-hill-2?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'South Richmond Hill', 'postal_code': '11419'}","{'latitude': 40.692405, 'longitude': -73.816429}"
Wild Onion,wild-onion-queens,5UvGo_XqLUOTQa4FzzxXKA,2,2.5,https://www.yelp.com/biz/wild-onion-queens?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Queens', 'postal_code': '11434'}","{'latitude': 40.685403, 'longitude': -73.773074}"
Duff on the Rocks,duff-on-the-rocks-new-york-2,7lNVKMnWGmsaHgOJTVIeqg,1,5.0,https://www.yelp.com/biz/duff-on-the-rocks-new-york-2?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'New York', 'postal_code': '10128'}","{'latitude': 40.7808418273926, 'longitude': -73.9511032104492}"
Naresa Lounge,naresa-lounge-south-ozone-park,6jIgodBmdL47cKPid3zEFg,3,1.5,https://www.yelp.com/biz/naresa-lounge-south-ozone-park?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'South Ozone Park', 'postal_code': '11420'}","{'latitude': 40.6763537323893, 'longitude': -73.8213824889209}"
