name,alias,id,review_count,rating,url,location,coordinates
Terra Cafe,terra-cafe-brooklyn-3,Wi3BncxVwN4z02JxmjZ4Lw,158,4.0,https://www.yelp.com/biz/terra-cafe-brooklyn-3?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11235'}","{'latitude': 40.5856, 'longitude': -73.95178}"
La Vue,la-vue-brooklyn,4pNgTzw8Ru4bW7hXAeO6eA,136,3.5,https://www.yelp.com/biz/la-vue-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11235'}","{'latitude': 40.58395, 'longitude': -73.93277}"
The Bayhouse,the-bayhouse-breezy-point,6c5jmCgWThXLrywOYrg0rw,44,3.5,https://www.yelp.com/biz/the-bayhouse-breezy-point?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Breezy Point', 'postal_code': '11697'}","{'latitude': 40.564737, 'longitude': -73.911621}"
Emmons Palace,emmons-palace-brooklyn,LvjjUEovF5l7g4Lxw3GgTA,155,3.0,https://www.yelp.com/biz/emmons-palace-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11235'}","{'latitude': 40.58393, 'longitude': -73.94427}"
The Gather Inn Again,the-gather-inn-again-brooklyn,HUSbdxCau6rw1eIyYvdsHQ,33,4.0,https://www.yelp.com/biz/the-gather-inn-again-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11229'}","{'latitude': 40.5928247988916, 'longitude': -73.9252458686653}"
The Sugar Bowl,the-sugar-bowl-breezy-point,AyRkC5wo2aD0PMouTMPQPQ,13,3.5,https://www.yelp.com/biz/the-sugar-bowl-breezy-point?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Breezy Point', 'postal_code': '11697'}","{'latitude': 40.5565912882499, 'longitude': -73.9137625694275}"
Applebee's Grill + Bar,applebees-grill-bar-brooklyn-7,44ke2pcmgaBRXsh__ESVzA,198,2.5,https://www.yelp.com/biz/applebees-grill-bar-brooklyn-7?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11235'}","{'latitude': 40.583966, 'longitude': -73.943284}"
Tabu Lounge,tabu-lounge-brooklyn-2,yCirollWTa6vns7wmlxwXg,63,3.5,https://www.yelp.com/biz/tabu-lounge-brooklyn-2?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11235'}","{'latitude': 40.59325, 'longitude': -73.94795}"
Zamaan,zamaan-brooklyn,-dILzdbETB5vFhd4uHn1lg,19,4.0,https://www.yelp.com/biz/zamaan-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11235'}","{'latitude': 40.5927499766836, 'longitude': -73.9479399472475}"
Blarney Castle,blarney-castle-breezy-point-2,QrkZMWzshbMuR0rC4JjqqA,10,3.5,https://www.yelp.com/biz/blarney-castle-breezy-point-2?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Breezy Point', 'postal_code': '11697'}","{'latitude': 40.5608959, 'longitude': -73.9114797}"
