name,alias,id,review_count,rating,url,location,coordinates
The Farm On Adderley,the-farm-on-adderley-brooklyn,D1jp3pfGvyYyaXBN8iJRBg,1189,4.0,https://www.yelp.com/biz/the-farm-on-adderley-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11218'}","{'latitude': 40.63965, 'longitude': -73.96754}"
The OX Tavern,the-ox-tavern-brooklyn,I8U2B8O3uXhhXYhRrOH_Xg,521,4.0,https://www.yelp.com/biz/the-ox-tavern-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11230'}","{'latitude': 40.63489, 'longitude': -73.96497}"
Sycamore Bar + Flowershop,sycamore-bar-flowershop-brooklyn,9jfohlQqJTjxsuM8SPiBpQ,329,4.0,https://www.yelp.com/biz/sycamore-bar-flowershop-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11218'}","{'latitude': 40.639719, 'longitude': -73.967158}"
Mondayoff by Plant Love House,mondayoff-by-plant-love-house-brooklyn,cvJ39wrAYnquWuMhfFAS2w,210,4.0,https://www.yelp.com/biz/mondayoff-by-plant-love-house-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11218'}","{'latitude': 40.639164, 'longitude': -73.969124}"
The Castello Plan,the-castello-plan-brooklyn,samBmcA_ysePpw5VYWgxdg,352,4.0,https://www.yelp.com/biz/the-castello-plan-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11218'}","{'latitude': 40.6403278076802, 'longitude': -73.9666944709866}"
Sip Unwine,sip-unwine-brooklyn,7lPqxohBRjnpJjvNjRQUoA,160,4.0,https://www.yelp.com/biz/sip-unwine-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11226'}","{'latitude': 40.64101, 'longitude': -73.95592}"
The Juicy Box,the-juicy-box-brooklyn,MgGY2TEfFCyzxmMzcqAO6w,70,3.5,https://www.yelp.com/biz/the-juicy-box-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11210'}","{'latitude': 40.629069, 'longitude': -73.947001}"
Atlas Steakhouse,atlas-steakhouse-brooklyn-2,xSIODrm5qMxgM4_ImEV88A,201,4.0,https://www.yelp.com/biz/atlas-steakhouse-brooklyn-2?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11230'}","{'latitude': 40.6343412, 'longitude': -73.9671775}"
Manchego Koko,manchego-koko-brooklyn-5,khM6CxlYEY7otMW5ba0CCw,147,4.0,https://www.yelp.com/biz/manchego-koko-brooklyn-5?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11226'}","{'latitude': 40.641022, 'longitude': -73.96426}"
La Puerta Roja,la-puerta-roja-brooklyn,wXsKW3ki5YrCqwwibwrGOA,104,4.0,https://www.yelp.com/biz/la-puerta-roja-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11218'}","{'latitude': 40.63982, 'longitude': -73.96716}"
